dep	circo	panneau	sexe	nom	prenom	nuance_ministere	nuance_lemonde	bloc_lemonde	parti_lemonde
86	03	1	M	LEPERCQ	Olivier	REC	Rec.	Reconquête	Reconquête !
86	03	2	F	JOUAN	Soizic	DXG	LO	Extrême gauche	Lutte ouvrière
86	03	3	M	BOCK	François	DVD	div. d.	Droite	divers droite
86	03	4	F	BORTOLOTTI	Sabine	DSV	DLF	Extrême droite	Debout la France
86	03	5	M	ZERBIB	Léonard	LR	LR	LR-UDI	Les Républicains
86	03	6	M	LECAMP	Pascal	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
86	03	7	M	VALENTE	Jason	NUP	LFI-Nupes	Nupes	La France insoumise
86	03	8	M	CLÉMENT	Jean-Michel	DVG	div. g.	Gauche	Divers gauche
86	03	9	M	SOULAT	Eric	RN	RN	Rassemblement national	Rassemblement national
86	03	10	F	BARBOT	Isabelle	ECO	EAC	Divers	Ecologie au centre
86	03	11	M	MINOT	Patrick	DVD	MdR	Divers	Mouvement de la ruralité
86	03	12	F	BOUTAYEB	Fatiha	DIV	UDMF	Divers	Union des démocrates musulmans français
86	04	1	M	TURQUOIS	Nicolas	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
86	04	2	M	AUGER	Fabrice	DIV	UDMF	Divers	Union des démocrates musulmans français
86	04	3	M	LIEUTET	Gerard	REG	Pirate	Divers	Parti Pirate
86	04	4	F	PIMOT	Sylvie	ECO	Anim.	Divers	Parti animaliste
86	04	5	M	GUICHARD	Patrick	DSV	Pat.	Extrême droite	Les Patriotes
86	04	6	M	VILLERET	Patrice	DXG	LO	Extrême gauche	Lutte ouvrière
86	04	7	F	LATUS	Marion	RN	RN	Rassemblement national	Rassemblement national
86	04	8	M	CARTIER	Flavien	NUP	PS-Nupes	Nupes	Parti socialiste
86	04	9	M	VERDIN	Alain	REC	Rec.	Reconquête	Reconquête !
87	01	1	F	TAMBO	Stéphanie	DVD	MdR	Divers	Mouvement de la ruralité
87	01	2	F	MARQUET	Fabienne	REC	Rec.	Reconquête	Reconquête !
87	01	3	M	VALIERE-VIALEIX	Jean	LR	LR	LR-UDI	Les Républicains
87	01	4	F	GÉDOUX	Christiane	RN	RN	Rassemblement national	Rassemblement national
87	01	5	F	BEAUDOUIN HUBIERE	Sophie	ENS	LRM-Ensemble	Ensemble	La République en marche
87	01	6	M	PROVOST	David	DIV	Anim.	Divers	Parti animaliste
87	01	7	F	FAUCON	Elisabeth	DXG	LO	Extrême gauche	Lutte ouvrière
87	01	8	M	MAUDET	Damien	NUP	LFI-Nupes	Nupes	La France insoumise
87	02	1	M	DELAUTRETTE	Stéphane	NUP	PS-Nupes	Nupes	Parti socialiste
87	02	2	M	BOST	Jean Marie	LR	LR	LR-UDI	Les Républicains
87	02	3	M	COGNERAS	Cyril	REG	PO-RPS	Régionalistes	Parti occitan
87	02	4	M	BONNET	Jean-Luc	DVC	LRM dis.	Centre	dissident La République en marche
87	02	5	F	ROUSSIE	Claudine	DXG	LO	Extrême gauche	Lutte ouvrière
87	02	6	M	GENDARME	Daniel	DVG	FGR	Gauche	Fédération de la gauche républicaine
87	02	7	F	MINGUET	Sabrina	RN	RN	Rassemblement national	Rassemblement national
87	02	8	F	CARRE	Gisèle	REC	Rec.	Reconquête	Reconquête !
87	02	9	F	ZAITER	Shérazade	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
87	03	1	M	TOULZA	Gilles	LR	LR	LR-UDI	Les Républicains
87	03	2	M	FREYCHET	Albin	RN	RN	Rassemblement national	Rassemblement national
87	03	3	M	MOURNETAS	Daniel	DXG	LO	Extrême gauche	Lutte ouvrière
87	03	4	M	SABOUNE	Nazih	DVC	div. c.	Centre	divers centre
87	03	5	M	ARDANT	Antoine	REC	Rec.	Reconquête	Reconquête !
87	03	6	M	SARDIN	Geoffroy	ENS	LRM-Ensemble	Ensemble	La République en marche
87	03	7	F	MEUNIER	Manon	NUP	LFI-Nupes	Nupes	La France insoumise
87	03	8	F	BROSSARD	Corinne	DVD	MdR	Divers	Mouvement de la ruralité
87	03	9	M	LEONIE	Vincent	DVC	LRM dis.	Centre	dissident La République en marche
87	03	10	F	RASSAT	Nelly	REG	PO-RPS	Régionalistes	Parti occitan
88	01	1	F	ABBOT	Evelyne	DXG	LO	Extrême gauche	Lutte ouvrière
88	01	2	F	MONANGE	Anne-Sophie	ENS	LRM	Centre	La République en marche
88	01	3	M	NICOLAZZI	Maxime	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
88	01	4	F	MOONS	Emmie	RN	RN	Rassemblement national	Rassemblement national
88	01	5	F	AJDIR	Ihsane	DIV	UDMF	Divers	Union des démocrates musulmans français
88	01	6	M	FETET	Jules	NUP	LFI-Nupes	Nupes	La France insoumise
88	01	7	M	AIT AHMED	Mohamed	ECO	écol.	Divers	divers écologistes
88	01	8	M	VIRY	Stéphane	LR	LR	LR-UDI	Les Républicains
88	01	9	M	DUPARCQ	Eric	DSV	Pat.	Extrême droite	Les Patriotes
88	01	10	F	ROSSATO	Elisabetta	DIV	Pirate	Divers	Parti Pirate
88	01	11	M	PERRY	Stéphane	REC	Rec.	Reconquête	Reconquête !
88	02	1	M	THIEBAUT	Emmanuel	ECO	écol.	Divers	divers écologistes
88	02	2	M	VALENCE	David	ENS	PRV-Ensemble	Ensemble	Parti radical valoisien
88	02	3	F	MOREAU	Charlotte	NUP	LFI-Nupes	Nupes	La France insoumise
88	02	4	M	CHAMBROT	Lionel	DXG	div.	Divers	divers inclassable
88	02	5	F	PRIVAT MATTIONI	Caroline	LR	LR	LR-UDI	Les Républicains
88	02	6	M	SCHAFFHAUSER	Jean-Luc	DVD	div.	Divers	divers inclassable
88	02	7	M	ROBINOT	Pierre-Jean	DSV	DLF	Extrême droite	Debout la France
88	02	8	M	JUGOWAL	Sudarshan	ECO	Anim.	Divers	Parti animaliste
88	02	9	F	CANADAS	Martine	DVD	MdR	Divers	Mouvement de la ruralité
88	02	10	F	LANGLADE	Jeanne-Françoise	DXG	LO	Extrême gauche	Lutte ouvrière
88	02	11	F	MORÉ	Elisa	REG	rég.	Régionalistes	régionalistes
88	02	12	M	DUSSAUSAYE	Gaëtan	RN	RN	Rassemblement national	Rassemblement national
88	03	1	M	FRANÇOIS	Pierre	RN	RN	Rassemblement national	Rassemblement national
88	03	2	F	ERB	Anne-Caroline	REC	Rec.	Reconquête	Reconquête !
88	03	3	F	VILLEMIN	Stéphanie	ENS	LRM-Ensemble	Ensemble	La République en marche
88	03	4	F	PIERRAT	Béatrice	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
88	03	5	M	NAEGELEN	Christophe	DVD	UDI	LR-UDI	Union des démocrates et indépendants
88	03	6	M	ZIRGEL	Félix	REG	rég.	Régionalistes	régionalistes
88	03	7	F	BAILLY	Stéphanie	DXG	LO	Extrême gauche	Lutte ouvrière
88	03	8	F	COLLIN DUPARCQ	Marina	DSV	Pat.	Extrême droite	Les Patriotes
88	04	1	M	LAURENT	Christophe	ENS	LRM-Ensemble	Ensemble	La République en marche
88	04	2	M	HUMBERT	Sébastien	RN	RN	Rassemblement national	Rassemblement national
88	04	3	F	JABRIN	Jocelyne	REC	Rec.	Reconquête	Reconquête !
88	04	4	M	GAULTIER	Jean-Jacques	LR	LR	LR-UDI	Les Républicains
88	04	5	M	FRANQUEVILLE	Christian	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
88	04	6	M	WEIN	François-Xavier	NUP	LFI-Nupes	Nupes	La France insoumise
88	04	7	M	MORALES	Thierry	ECO	Anim.	Divers	Parti animaliste
88	04	8	F	BAILLY	Camille	DXG	LO	Extrême gauche	Lutte ouvrière
88	04	9	M	HURIOT	Joris	DVG	div. g.	Gauche	Divers gauche
89	01	1	M	TÉQUI	Paul	REC	Rec.	Reconquête	Reconquête !
89	01	2	M	KERMIN	Jean-Charles	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
89	01	3	F	MANIGAUT	Sylvie	DXG	LO	Extrême gauche	Lutte ouvrière
89	01	4	M	ALBRECHT	Victor	ENS	LRM-Ensemble	Ensemble	La République en marche
89	01	5	F	LOURY	Florence	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
89	01	6	M	GRENON	Daniel	RN	RN	Rassemblement national	Rassemblement national
89	01	7	F	GUYOT	Elsa	ECO	Anim.	Divers	Parti animaliste
89	01	8	F	GUYARD	Yvonne	DSV	DLF	Extrême droite	Debout la France
89	01	9	M	LARRIVÉ	Guillaume	LR	LR	LR-UDI	Les Républicains
89	02	1	F	CARRASCO	Anita	DXG	LO	Extrême gauche	Lutte ouvrière
89	02	2	F	DUMOULIN	Marie	REC	Rec.	Reconquête	Reconquête !
89	02	3	M	FRAYER	Florian	DVD	Rés.	Droite	Résistons !
89	02	4	M	VILLIERS	André	ENS	Hor.-Ensemble	Ensemble	Horizons
89	02	5	F	LOPEZ	Audrey	RN	RN	Rassemblement national	Rassemblement national
89	02	6	M	VEYSSIERE	Philippe	NUP	LFI-Nupes	Nupes	La France insoumise
89	02	7	F	NAKOV	Iris	ECO	écol.	Divers	divers écologistes
89	02	8	M	PRESSARD	Patrice	ECO	Anim.	Divers	Parti animaliste
89	02	9	F	CARDONA	Maryse	DSV	Pat.	Extrême droite	Les Patriotes
89	03	1	F	LOUIS-STOKOBER	Laurence	REC	Rec.	Reconquête	Reconquête !
89	03	2	M	ODOUL	Julien	RN	RN	Rassemblement national	Rassemblement national
89	03	3	M	PIRMAN	Gilles	LR	LR	LR-UDI	Les Républicains
89	03	4	M	KHAN	Mehdi	DVG	div. g.	Gauche	Divers gauche
89	03	5	F	PALLANT	Simonne	DXG	LO	Extrême gauche	Lutte ouvrière
89	03	6	F	KERMIN	Annie	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
89	03	7	F	WANG	Aline	DSV	Pat.	Extrême droite	Les Patriotes
89	03	8	F	CROUZET	Michèle	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
89	03	9	F	VIGNIER	Agnès	ECO	Anim.	Divers	Parti animaliste
89	03	10	F	DENÉ	Manon	NUP	LFI-Nupes	Nupes	La France insoumise
89	03	11	F	FRANTZ	Véronique	DVC	Hor. Dis.	Centre	dissident Horizons
89	03	12	F	HENRY	Florence	ECO	écol.	Divers	divers écologistes
90	01	1	M	GRUDLER	Thiebaud	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
90	01	2	F	PETITOT	Christiane	DXG	LO	Extrême gauche	Lutte ouvrière
90	01	3	F	FILLON	Agnès	ECO	Anim.	Divers	Parti animaliste
90	01	4	M	CORDONNIER	Jean	DSV	Pat.	Extrême droite	Les Patriotes
90	01	5	M	BOUCARD	Ian	LR	LR	LR-UDI	Les Républicains
90	01	6	F	FRANQUET	Nathalie	REC	Rec.	Reconquête	Reconquête !
90	01	7	M	LORIDAT	Gérald	NUP	LFI-Nupes	Nupes	La France insoumise
90	01	8	M	BARATAY	Kévin	DVD	MdR	Divers	Mouvement de la ruralité
90	01	9	M	SOUSTELLE	Christophe	RN	RN	Rassemblement national	Rassemblement national
90	02	1	M	CHAUCHE	Florian	NUP	LFI-Nupes	Nupes	La France insoumise
90	02	2	M	VALLVERDU	Didier	DVD	LR dis.	Droite	dissident Les Républicains
90	02	3	F	HANNA	Christelle	DSV	DLF	Extrême droite	Debout la France
90	02	4	M	PETITJEAN	Baptiste	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
90	02	5	M	ARCHAMBAULT	Marc	DXD	ext. d.	Extrême droite	divers extrême droite
90	02	6	M	FELEMEZ	Marc	REC	Rec.	Reconquête	Reconquête !
90	02	7	M	ZUMKELLER	Michel	UDI	UDI	LR-UDI	Union des démocrates et indépendants
90	02	8	F	CARNICER	Sophie	RN	RN	Rassemblement national	Rassemblement national
90	02	9	M	PHEULPIN	Simon	DXG	LO	Extrême gauche	Lutte ouvrière
91	01	1	M	VEGA	Thiebauld	RN	RN	Rassemblement national	Rassemblement national
91	01	2	M	CAMONIN	Jean	DXG	LO	Extrême gauche	Lutte ouvrière
91	01	3	F	DANQUIGNY	Christine	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
91	01	4	M	ZEGHOUF	Medhy	ENS	LRM-Ensemble	Ensemble	La République en marche
91	01	5	M	BERLINGEN	Eric	DVG	UDMF	Divers	Union des démocrates musulmans français
91	01	6	M	DE SCORRAILLE	Antoine	ECO	Anim.	Divers	Parti animaliste
91	01	7	F	KETFI	Samira	LR	LR	LR-UDI	Les Républicains
91	01	8	F	AMRANI	Farida	NUP	LFI-Nupes	Nupes	La France insoumise
91	01	9	M	RICOIS	Jean-François	DIV	div.	Divers	divers inclassable
91	01	10	M	GARNIT	Rafik	DVG	div. g.	Gauche	Divers gauche
91	01	11	M	SAIKALY	Joseph	REC	Rec.	Reconquête	Reconquête !
91	01	12	F	BAILLEUL	Géraldine	DIV	Pirate	Divers	Parti Pirate
91	02	1	F	BRYON	Eveline	REC	Rec.	Reconquête	Reconquête !
91	02	2	F	SY	Mama	DVD	div. d.	Droite	divers droite
91	02	3	F	SIFER	Naïma	ENS	Hor.-Ensemble	Ensemble	Horizons
91	02	4	M	PAROLINI	François	DVG	div.	Divers	divers inclassable
91	02	5	M	DUGOIN-CLEMENT	Jean-Philippe	UDI	UDI	LR-UDI	Union des démocrates et indépendants
91	02	6	F	DA CONCEICAO CARVALHO	Nathalie	RN	RN	Rassemblement national	Rassemblement national
91	02	7	M	HILLAIRE	Mathieu	NUP	LFI-Nupes	Nupes	La France insoumise
91	02	8	F	PHAN HIEU	Mathilde	DXG	LO	Extrême gauche	Lutte ouvrière
91	02	9	M	LEMAIRE	Pascal	ECO	Anim.	Divers	Parti animaliste
91	02	10	M	MORELLE	Antonin	DVD	écol.	Divers	divers écologistes
91	02	11	M	BIELAK	Vincent	DSV	souv.	Divers	divers souverainistes
91	03	1	F	LOPÈS-VENOT	Joëlle	DXG	LO	Extrême gauche	Lutte ouvrière
91	03	2	M	KEMOUNE	Mehdi	DVG	FGR	Gauche	Fédération de la gauche républicaine
91	03	3	M	MOUSNIER	Gilbert	RN	RN	Rassemblement national	Rassemblement national
91	03	4	F	PERDEREAU	Isabelle	LR	LR	LR-UDI	Les Républicains
91	03	5	M	IZARD	Alexis	ENS	LRM-Ensemble	Ensemble	La République en marche
91	03	6	M	LEMOIGNE	Gérard	ECO	Anim.	Divers	Parti animaliste
91	03	7	M	CHARVILLAT	Jean-Paul	DIV	div.	Divers	divers inclassable
91	03	8	F	CHAA BENAHMED	Shéhérazade	REC	Rec.	Reconquête	Reconquête !
91	03	9	F	MOREIRA	Alice	DSV	Pat.	Extrême droite	Les Patriotes
91	03	10	M	GUSTAVE	Steevy	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
91	03	11	M	BAURE	Paul-Henri	ECO	div.	Divers	divers inclassable
91	04	1	M	COQUELET	Jean-Pierre	DIV	Anim.	Divers	Parti animaliste
91	04	2	M	LA SELVE	François	REC	Rec.	Reconquête	Reconquête !
91	04	3	M	BOUTALEB	Alain	RN	RN	Rassemblement national	Rassemblement national
91	04	4	M	DUMONT	Dimitri	DVG	div. g.	Gauche	Divers gauche
91	04	5	F	SCACHE	Agathe	DVC	div. c.	Centre	divers centre
91	04	6	M	MARTIN	Jérémy	LR	LR	LR-UDI	Les Républicains
91	04	7	M	LOIZILLON	Martin	DIV	div.	Divers	divers inclassable
91	04	8	F	DJABALI	Miriam	DVC	LRM dis.	Centre	dissident La République en marche
91	04	9	F	RIXAIN	Marie-Pierre	ENS	LRM-Ensemble	Ensemble	La République en marche
91	04	10	M	DEME	Amadou	NUP	PCF-Nupes	Nupes	Parti communiste français
91	04	11	F	POLIZZO	Iliane	ECO	écol.	Divers	divers écologistes
91	04	12	F	PLOUIN	Juliette	DXG	LO	Extrême gauche	Lutte ouvrière
91	05	1	M	DEBON	Christophe	RN	RN	Rassemblement national	Rassemblement national
91	05	2	M	ODILLE	Benoît	DVG	div. g.	Gauche	Divers gauche
91	05	3	M	MIDY	Paul	ENS	LRM-Ensemble	Ensemble	La République en marche
91	05	4	F	POISSON	Anne-Christine	DVD	MdR	Divers	Mouvement de la ruralité
91	05	5	F	BARBARAT	Denise	REC	Rec.	Reconquête	Reconquête !
91	05	6	M	PAXION	Didier	DXG	LO	Extrême gauche	Lutte ouvrière
91	05	7	M	VILLANI	Cédric	NUP	écol.-Nupes	Nupes	divers écologistes
91	05	8	M	RONFARD-HARET	Marc	DSV	Pat.	Extrême droite	Les Patriotes
91	05	9	M	BOURNAT	Michel	LR	LR	LR-UDI	Les Républicains
91	06	1	F	ASKAR	Ecaterina	DSV	Pat.	Extrême droite	Les Patriotes
91	06	2	F	LONCHAMPT	Wendy	REC	Rec.	Reconquête	Reconquête !
91	06	3	F	LACARRIERE	Chantal	LR	LR	LR-UDI	Les Républicains
91	06	4	M	SAHARI	Mokrane	DVD	div.	Divers	divers inclassable
91	06	5	F	PIOTELAT	Elisabeth	DVG	Pirate	Divers	Parti Pirate
91	06	6	F	HADDAD	Lisa	RN	RN	Rassemblement national	Rassemblement national
91	06	7	M	ROHAULT DE FLEURY	Jules	DVG	écol.	Divers	divers écologistes
91	06	8	M	CHEN	Franck	DVD	div. d.	Droite	divers droite
91	06	9	F	DE MONTCHALIN	Amélie	ENS	LRM-Ensemble	Ensemble	La République en marche
91	06	10	M	BARONET	Pierre	DIV	div.	Divers	divers inclassable
91	06	11	M	VAYSSIÈRE	Bastien	DXG	LO	Extrême gauche	Lutte ouvrière
91	06	12	M	GUEDJ	Jérôme	NUP	PS-Nupes	Nupes	Parti socialiste
91	06	13	F	BOMMELAER	Esther	ECO	Anim.	Divers	Parti animaliste
91	07	1	F	MARIE	Florie	DVG	Pirate	Divers	Parti Pirate
91	07	2	M	CARDOSO	Antony	REC	Rec.	Reconquête	Reconquête !
91	07	3	F	DAAS	Rabia	DVC	div. c.	Centre	divers centre
91	07	4	M	REDA	Robin	ENS	LRM-Ensemble	Ensemble	La République en marche
91	07	5	M	DUMAINE	Julien	LR	LR	LR-UDI	Les Républicains
91	07	6	M	RACINE	Jacques	DIV	div.	Divers	divers inclassable
91	07	7	M	HOQUET	Marc	DXG	LO	Extrême gauche	Lutte ouvrière
91	07	8	F	GUIBERT	Audrey	RN	RN	Rassemblement national	Rassemblement national
91	07	9	M	VAGNEUX	Olivier	ECO	div.	Divers	divers inclassable
91	07	10	F	LEJEUNE	Claire	NUP	LFI-Nupes	Nupes	La France insoumise
91	07	11	F	RIGOLLET	Josselyne	DSV	Pat.	Extrême droite	Les Patriotes
91	07	12	F	BOMPARD	Catherine	ECO	div.	Divers	divers inclassable
91	08	1	M	DUPONT-AIGNAN	Nicolas	DSV	DLF	Extrême droite	Debout la France
91	08	2	F	CHAZETTE-GUILLET	Emilie	NUP	LFI-Nupes	Nupes	La France insoumise
91	08	3	M	DOHIN	Nicolas	LR	LR	LR-UDI	Les Républicains
91	08	4	M	GUIGUET	Jean-Claude	DIV	POID	Extrême gauche	Parti ouvrier indépendant démocratique
91	08	5	M	JACOB	Daniel	DIV	Anim.	Divers	Parti animaliste
91	08	6	M	BIDA	Mohamed	ENS	LRM-Ensemble	Ensemble	La République en marche
91	08	7	F	DUBOULAY	Chantal	DXG	LO	Extrême gauche	Lutte ouvrière
91	09	1	F	GUÉVENOUX	Marie	ENS	LRM-Ensemble	Ensemble	La République en marche
91	09	2	M	MAZURIÉ	Lionel	DSV	DLF	Extrême droite	Debout la France
91	09	3	M	STEENS	Philippe	RN	RN	Rassemblement national	Rassemblement national
91	09	4	M	BERNARD	Antonin	ECO	Anim.	Divers	Parti animaliste
91	09	5	M	BENAMOU	Michel	DIV	div.	Divers	divers inclassable
91	09	6	F	HIDRI	Faten	UDI	UDI	LR-UDI	Union des démocrates et indépendants
91	09	7	M	MERRIEN	Paul-Henri	REC	Rec.	Reconquête	Reconquête !
91	09	8	M	GRISAUD	Benoit	DXG	LO	Extrême gauche	Lutte ouvrière
91	09	9	F	BELETRECHE	Nadhera	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
91	10	1	F	BELLON	Sandrine	DIV	div.	Divers	divers inclassable
91	10	2	M	DE BOISHUE	Nicolas	LR	LR	LR-UDI	Les Républicains
91	10	3	F	AZZOUNI	Sabrine	REG	div.	Divers	divers inclassable
91	10	4	M	ZAOUI	Mustapha	ECO	div.	Divers	divers inclassable
91	10	5	F	CARCASSET	Nadia	ENS	LRM	Centre	La République en marche
91	10	6	F	LECLERC	Monique	DXG	LO	Extrême gauche	Lutte ouvrière
91	10	7	F	REHAB	Hanna	ECO	écol.	Divers	divers écologistes
91	10	8	M	CAMUS	Stephane	DVD	DLF	Extrême droite	Debout la France
91	10	9	F	CORMIER	Claudine	ECO	Anim.	Divers	Parti animaliste
91	10	10	F	VERA-FONTANO	Inès	REC	Rec.	Reconquête	Reconquête !
91	10	11	F	GODIER	Marie	RN	RN	Rassemblement national	Rassemblement national
91	10	12	M	LÉAUMENT	Antoine	NUP	LFI-Nupes	Nupes	La France insoumise
92	01	1	M	BENTAJ	Abdelaziz	LR	LR	LR-UDI	Les Républicains
92	01	2	F	DANGAS	Corinne	DIV	Pirate	Divers	Parti Pirate
92	01	3	M	QUIRANTE	Gaël	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
92	01	4	F	BOUMEDIENNE	Samir	DIV	UDMF	Divers	Union des démocrates musulmans français
92	01	5	F	LE GAL	Anna	ECO	écol.	Divers	divers écologistes
92	01	6	F	DÉCAILLET	Marie-Laure	REC	Rec.	Reconquête	Reconquête !
92	01	7	F	CAMARA	Mariam	RN	RN	Rassemblement national	Rassemblement national
92	01	8	F	JAN	Corinne	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
92	01	9	M	CHOLLET	Gary	ECO	Anim.	Divers	Parti animaliste
92	01	10	F	BOUNAB	Zina	DXG	LO	Extrême gauche	Lutte ouvrière
92	01	11	F	FAUCILLON	Elsa	NUP	PCF-Nupes	Nupes	Parti communiste français
92	01	12	F	BADIN	Marie-Ange	ENS	Agir-Ensemble	Ensemble	Agir
92	02	1	F	ISAAC	Christel	ECO	écol.	Divers	divers écologistes
92	02	2	M	MARTIN SAINT LEON	Laurent	DVC	div. c.	Centre	divers centre
92	02	3	F	DAGEVILLE	Marine	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
92	02	4	M	PERROTEL	Sébastien	DVD	div. d.	Droite	divers droite
92	02	5	F	AESCHLIMANN	Marie-Do	LR	LR	LR-UDI	Les Républicains
92	02	6	F	PASQUINI	Francesca	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
92	02	7	M	BRUNET	Antoine	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
92	02	8	M	BICHARA	Digui	DVC	div. c.	Centre	divers centre
92	02	9	F	BERTIER	Frédérique	REC	Rec.	Reconquête	Reconquête !
92	02	10	F	DENOO	Emilia	ECO	Anim.	Divers	Parti animaliste
92	02	11	F	ACHIDI	Baï-Audrey	ENS	LRM-Ensemble	Ensemble	La République en marche
92	02	12	F	BELLOUFA	Karima	DIV	UDMF	Divers	Union des démocrates musulmans français
92	02	13	M	LAURENT	Hadrien	RDG	PRG	Gauche	Parti radical de gauche
92	02	14	M	FABRE	Michel	DXG	LO	Extrême gauche	Lutte ouvrière
92	02	15	M	MILLOT	Philippe	RN	RN	Rassemblement national	Rassemblement national
92	03	1	F	TAQUILLAIN	Aurélie	ENS	LRM-Ensemble	Ensemble	La République en marche
92	03	2	M	PIRON	Barthelemy	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
92	03	3	M	BELKADI	Abdel	DIV	UDMF	Divers	Union des démocrates musulmans français
92	03	4	F	LAFFITE	Agnès	RN	RN	Rassemblement national	Rassemblement national
92	03	5	F	BAUDRANT	Béatrice	DIV	div.	Divers	divers inclassable
92	03	6	M	MANRESA	Vincent	ECO	Anim.	Divers	Parti animaliste
92	03	7	M	PARRY	Jean-Marie	DXG	LO	Extrême gauche	Lutte ouvrière
92	03	8	M	JUVIN	Philippe	LR	LR	LR-UDI	Les Républicains
92	03	9	F	GUEDJ	Anabelle	REC	Rec.	Reconquête	Reconquête !
92	03	10	F	TIJ	Sara	NUP	LFI-Nupes	Nupes	La France insoumise
92	04	1	M	SCHOENHENZ	Eric	DIV	div.	Divers	divers inclassable
92	04	2	M	STRUMANNE	Laurent	DXG	LO	Extrême gauche	Lutte ouvrière
92	04	3	M	ALLAIN	Michel	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
92	04	4	F	BIGDADE	Habiba	DVG	FGR	Gauche	Fédération de la gauche républicaine
92	04	5	F	MULLER	Florence	REC	Rec.	Reconquête	Reconquête !
92	04	6	M	COMBAZ	Philippe	ECO	div.	Divers	divers inclassable
92	04	7	M	BARNY	Valéry	ECO	div.	Divers	divers inclassable
92	04	8	F	FLORENNES	Isabelle	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
92	04	9	F	SEBAIHI	Sabrina	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
92	04	10	F	BRAVO	Mélina	RN	RN	Rassemblement national	Rassemblement national
92	04	11	M	SAHRAOUI BRAHIM	Youcef	DVG	div. g.	Gauche	Divers gauche
92	04	12	F	EISENBERG	Mathilde	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
92	04	13	M	SAÏZ	Guilhem	ECO	Anim.	Divers	Parti animaliste
92	04	14	M	AZERGUI	Nagib	DIV	UDMF	Divers	Union des démocrates musulmans français
92	05	1	F	LAMBERT	Mireille	DXG	LO	Extrême gauche	Lutte ouvrière
92	05	2	M	CHASSAT	Pierre	LR	LR	LR-UDI	Les Républicains
92	05	3	F	GEBARSKA	Agnieszka	RN	RN	Rassemblement national	Rassemblement national
92	05	4	M	GAROYAN	Fabrice	DSV	DLF	Extrême droite	Debout la France
92	05	5	M	SEHATA	Rezk	ECO	div.	Divers	divers inclassable
92	05	6	F	RABOTOSON	Sonia	DVD	div. d.	Droite	divers droite
92	05	7	M	ADREF	Oussama	DIV	UDMF	Divers	Union des démocrates musulmans français
92	05	8	F	GACEM	Zaya	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
92	05	9	M	CROSNIER LECONTE	Cyril	ECO	Anim.	Divers	Parti animaliste
92	05	10	F	KHALIL	Mina	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
92	05	11	F	MERCIER	Caroline	DVD	div.	Divers	divers inclassable
92	05	12	F	DRUET	Léa	NUP	LFI-Nupes	Nupes	La France insoumise
92	05	13	F	CALVEZ	Céline	ENS	LRM-Ensemble	Ensemble	La République en marche
92	05	14	M	ROUSSET-LEBLOND	Alexandre	REC	Rec.	Reconquête	Reconquête !
92	06	1	F	MARCHISET	Denis Marie	ECO	Anim.	Divers	Parti animaliste
92	06	2	F	BASINI	Fayza	DVC	LRM dis.	Centre	dissident La République en marche
92	06	3	M	AGUELON	Benoit	DVD	MdR	Divers	Mouvement de la ruralité
92	06	4	M	KELLER	Franck	REC	Rec.	Reconquête	Reconquête !
92	06	5	M	KHADOUR	Bilèle	DIV	UDMF	Divers	Union des démocrates musulmans français
92	06	6	M	TRAORE	Adama	DVC	LRM dis.	Centre	dissident La République en marche
92	06	7	F	BARBAUX	Julie	NUP	LFI-Nupes	Nupes	La France insoumise
92	06	8	M	TAPIRO	Frank	DVC	div. c.	Centre	divers centre
92	06	9	M	PESSIS	Patrick	LR	LR	LR-UDI	Les Républicains
92	06	10	F	LE PEN	Marie-Caroline	RN	RN	Rassemblement national	Rassemblement national
92	06	11	F	MARCEL	Françoise	DXG	LO	Extrême gauche	Lutte ouvrière
